filename,filepath,user_id,challenge,frame_time,excel_idx,engagement_score,engagement_level,face_api_emotions
user117_challenge1_time105852.jpg,data/video_frames/user117_challenge1_time105852.jpg,117,1,10:58:52,4083,0.1000045007706995,Engaged,"[np.float64(2.30171135626e-05), np.float64(0.99997639656067), np.float64(2.0690058e-09), np.float64(4.551111771e-07), np.float64(1.83326e-11), np.float64(4.52908359e-08), np.float64(2.57556003e-08)]"
user97_challenge1_time115449.jpg,data/video_frames/user97_challenge1_time115449.jpg,97,1,11:54:49,0,0.2991950570793208,Highly Engaged,"[np.float64(0.99597817659378), np.float64(0.0040159383788705), np.float64(4.4445478124e-06), np.float64(4.8847621e-08), np.float64(6.6821166e-09), np.float64(2.295871e-09), np.float64(1.5921777958e-06)]"
user101_challenge1_time144255.jpg,data/video_frames/user101_challenge1_time144255.jpg,101,1,14:42:55,642,0.299869064616487,Highly Engaged,"[np.float64(0.99934095144272), np.float64(0.000637785764411), np.float64(2.379784262e-07), np.float64(4.706444087e-07), np.float64(3.4732101e-09), np.float64(2.16931024e-08), np.float64(2.04089992621e-05)]"
user100_challenge1_time125322.jpg,data/video_frames/user100_challenge1_time125322.jpg,100,1,12:53:22,417,0.2969180242105577,Highly Engaged,"[np.float64(0.98471790552139), np.float64(0.015100008808076), np.float64(7.0703176788e-06), np.float64(0.000127797058667), np.float64(3.7852712e-09), np.float64(6.4543637563e-06), np.float64(4.07224688387e-05)]"
user106_challenge1_time171454.jpg,data/video_frames/user106_challenge1_time171454.jpg,106,1,17:14:54,1703,0.2533919158133351,Highly Engaged,"[np.float64(0.86698669195175), np.float64(0.0004703141748905), np.float64(0.1214758977294), np.float64(0.0080634336918592), np.float64(1.6817544747e-05), np.float64(0.0015782341361046), np.float64(0.0014086018782109)]"
user113_challenge1_time132245.jpg,data/video_frames/user113_challenge1_time132245.jpg,113,1,13:22:45,3399,0.2999973264837615,Highly Engaged,"[np.float64(0.99998664855957), np.float64(1.33304056362e-05), np.float64(6.5282e-12), np.float64(1.24177601e-08), np.float64(6.3e-15), np.float64(9.8927e-12), np.float64(7.861686e-10)]"
user107_challenge1_time125622.jpg,data/video_frames/user107_challenge1_time125622.jpg,107,1,12:56:22,1821,0.2998871792264523,Highly Engaged,"[np.float64(0.99927061796188), np.float64(3.0468279419e-06), np.float64(1.38556351885e-05), np.float64(1.8796449694e-06), np.float64(1.59277231e-08), np.float64(9.2650367e-09), np.float64(0.0007104903343133)]"
user103_challenge1_time153919.jpg,data/video_frames/user103_challenge1_time153919.jpg,103,1,15:39:19,1224,0.2999996413747264,Highly Engaged,"[np.float64(0.99999845027924), np.float64(6.225449737e-07), np.float64(9.50278504e-08), np.float64(3.12279468e-07), np.float64(1.8975e-12), np.float64(2.1530541e-09), np.float64(5.341588575e-07)]"
user111_challenge1_time120132.jpg,data/video_frames/user111_challenge1_time120132.jpg,111,1,12:01:32,2897,0.1147082540349861,Engaged,"[np.float64(0.072715908288956), np.float64(0.9235092997551), np.float64(1.23399231597e-05), np.float64(6.82446916471e-05), np.float64(2.1016826394e-06), np.float64(1.70315925061e-05), np.float64(0.0036750996951014)]"
user104_challenge1_time162502.jpg,data/video_frames/user104_challenge1_time162502.jpg,104,1,16:25:02,1416,0.2932977396204836,Highly Engaged,"[np.float64(0.96669644117355), np.float64(0.032991554588079), np.float64(0.0002264252107124), np.float64(1.48409499161e-05), np.float64(1.98590868e-08), np.float64(4.06476501666e-05), np.float64(2.99567964248e-05)]"
user103_challenge1_time153724.jpg,data/video_frames/user103_challenge1_time153724.jpg,103,1,15:37:24,1224,0.2999996413747264,Highly Engaged,"[np.float64(0.99999845027924), np.float64(6.225449737e-07), np.float64(9.50278504e-08), np.float64(3.12279468e-07), np.float64(1.8975e-12), np.float64(2.1530541e-09), np.float64(5.341588575e-07)]"
user112_challenge1_time120439.jpg,data/video_frames/user112_challenge1_time120439.jpg,112,1,12:04:39,3165,0.2999967576969252,Highly Engaged,"[np.float64(0.99997878074646), np.float64(1.2080137139e-06), np.float64(2.1245998e-09), np.float64(6.4279435e-09), np.float64(5.5279e-12), np.float64(3.21485e-11), np.float64(2.00228223548e-05)]"
user100_challenge1_time125502.jpg,data/video_frames/user100_challenge1_time125502.jpg,100,1,12:55:02,417,0.2969180242105577,Highly Engaged,"[np.float64(0.98471790552139), np.float64(0.015100008808076), np.float64(7.0703176788e-06), np.float64(0.000127797058667), np.float64(3.7852712e-09), np.float64(6.4543637563e-06), np.float64(4.07224688387e-05)]"
user107_challenge1_time125547.jpg,data/video_frames/user107_challenge1_time125547.jpg,107,1,12:55:47,1821,0.2998871792264523,Highly Engaged,"[np.float64(0.99927061796188), np.float64(3.0468279419e-06), np.float64(1.38556351885e-05), np.float64(1.8796449694e-06), np.float64(1.59277231e-08), np.float64(9.2650367e-09), np.float64(0.0007104903343133)]"
user115_challenge1_time145401.jpg,data/video_frames/user115_challenge1_time145401.jpg,115,1,14:54:01,3786,0.2993703500074731,Highly Engaged,"[np.float64(0.99661403894424), np.float64(0.0009895486291497), np.float64(1.320912303e-07), np.float64(4.18271083617e-05), np.float64(2.103516578e-07), np.float64(0.0003086266224272), np.float64(0.0020456411875784)]"
user108_challenge1_time110214.jpg,data/video_frames/user108_challenge1_time110214.jpg,108,1,11:02:14,2153,0.100141597252296,Engaged,"[np.float64(0.0007175049977377), np.float64(0.99926167726517), np.float64(1.47033388202e-05), np.float64(4.6107857e-08), np.float64(6.2871992e-09), np.float64(1.03069845e-08), np.float64(6.1305131566e-06)]"
user116_challenge1_time145519.jpg,data/video_frames/user116_challenge1_time145519.jpg,116,1,14:55:19,3907,0.2622633581740261,Highly Engaged,"[np.float64(0.90483951568604), np.float64(2.1843866306e-06), np.float64(0.0038941737730056), np.float64(0.09073282033205), np.float64(9.88147377e-08), np.float64(1.9841670564e-06), np.float64(0.0005292981513775)]"
user101_challenge1_time144014.jpg,data/video_frames/user101_challenge1_time144014.jpg,101,1,14:40:14,642,0.299869064616487,Highly Engaged,"[np.float64(0.99934095144272), np.float64(0.000637785764411), np.float64(2.379784262e-07), np.float64(4.706444087e-07), np.float64(3.4732101e-09), np.float64(2.16931024e-08), np.float64(2.04089992621e-05)]"
user117_challenge1_time105742.jpg,data/video_frames/user117_challenge1_time105742.jpg,117,1,10:57:42,4083,0.1000045007706995,Engaged,"[np.float64(2.30171135626e-05), np.float64(0.99997639656067), np.float64(2.0690058e-09), np.float64(4.551111771e-07), np.float64(1.83326e-11), np.float64(4.52908359e-08), np.float64(2.57556003e-08)]"
user101_challenge1_time144227.jpg,data/video_frames/user101_challenge1_time144227.jpg,101,1,14:42:27,642,0.299869064616487,Highly Engaged,"[np.float64(0.99934095144272), np.float64(0.000637785764411), np.float64(2.379784262e-07), np.float64(4.706444087e-07), np.float64(3.4732101e-09), np.float64(2.16931024e-08), np.float64(2.04089992621e-05)]"
user112_challenge1_time120334.jpg,data/video_frames/user112_challenge1_time120334.jpg,112,1,12:03:34,3165,0.2999967576969252,Highly Engaged,"[np.float64(0.99997878074646), np.float64(1.2080137139e-06), np.float64(2.1245998e-09), np.float64(6.4279435e-09), np.float64(5.5279e-12), np.float64(3.21485e-11), np.float64(2.00228223548e-05)]"
user100_challenge1_time125357.jpg,data/video_frames/user100_challenge1_time125357.jpg,100,1,12:53:57,417,0.2969180242105577,Highly Engaged,"[np.float64(0.98471790552139), np.float64(0.015100008808076), np.float64(7.0703176788e-06), np.float64(0.000127797058667), np.float64(3.7852712e-09), np.float64(6.4543637563e-06), np.float64(4.07224688387e-05)]"
user113_challenge1_time132230.jpg,data/video_frames/user113_challenge1_time132230.jpg,113,1,13:22:30,3399,0.2999973264837615,Highly Engaged,"[np.float64(0.99998664855957), np.float64(1.33304056362e-05), np.float64(6.5282e-12), np.float64(1.24177601e-08), np.float64(6.3e-15), np.float64(9.8927e-12), np.float64(7.861686e-10)]"
user108_challenge1_time110104.jpg,data/video_frames/user108_challenge1_time110104.jpg,108,1,11:01:04,2153,0.100141597252296,Engaged,"[np.float64(0.0007175049977377), np.float64(0.99926167726517), np.float64(1.47033388202e-05), np.float64(4.6107857e-08), np.float64(6.2871992e-09), np.float64(1.03069845e-08), np.float64(6.1305131566e-06)]"
user107_challenge1_time125657.jpg,data/video_frames/user107_challenge1_time125657.jpg,107,1,12:56:57,1821,0.2998871792264523,Highly Engaged,"[np.float64(0.99927061796188), np.float64(3.0468279419e-06), np.float64(1.38556351885e-05), np.float64(1.8796449694e-06), np.float64(1.59277231e-08), np.float64(9.2650367e-09), np.float64(0.0007104903343133)]"
user100_challenge1_time125612.jpg,data/video_frames/user100_challenge1_time125612.jpg,100,1,12:56:12,417,0.2969180242105577,Highly Engaged,"[np.float64(0.98471790552139), np.float64(0.015100008808076), np.float64(7.0703176788e-06), np.float64(0.000127797058667), np.float64(3.7852712e-09), np.float64(6.4543637563e-06), np.float64(4.07224688387e-05)]"
user115_challenge1_time145406.jpg,data/video_frames/user115_challenge1_time145406.jpg,115,1,14:54:06,3786,0.2993703500074731,Highly Engaged,"[np.float64(0.99661403894424), np.float64(0.0009895486291497), np.float64(1.320912303e-07), np.float64(4.18271083617e-05), np.float64(2.103516578e-07), np.float64(0.0003086266224272), np.float64(0.0020456411875784)]"
user103_challenge1_time153834.jpg,data/video_frames/user103_challenge1_time153834.jpg,103,1,15:38:34,1224,0.2999996413747264,Highly Engaged,"[np.float64(0.99999845027924), np.float64(6.225449737e-07), np.float64(9.50278504e-08), np.float64(3.12279468e-07), np.float64(1.8975e-12), np.float64(2.1530541e-09), np.float64(5.341588575e-07)]"
user114_challenge1_time132318.jpg,data/video_frames/user114_challenge1_time132318.jpg,114,1,13:23:18,3611,0.0999998579314835,Disengaged,"[np.float64(2.217e-13), np.float64(1.0), np.float64(2.651e-13), np.float64(5.63e-14), np.float64(7.1034283737008e-07), np.float64(4.1e-15), np.float64(2.41e-14)]"
user101_challenge1_time144215.jpg,data/video_frames/user101_challenge1_time144215.jpg,101,1,14:42:15,642,0.299869064616487,Highly Engaged,"[np.float64(0.99934095144272), np.float64(0.000637785764411), np.float64(2.379784262e-07), np.float64(4.706444087e-07), np.float64(3.4732101e-09), np.float64(2.16931024e-08), np.float64(2.04089992621e-05)]"
user100_challenge1_time125627.jpg,data/video_frames/user100_challenge1_time125627.jpg,100,1,12:56:27,417,0.2969180242105577,Highly Engaged,"[np.float64(0.98471790552139), np.float64(0.015100008808076), np.float64(7.0703176788e-06), np.float64(0.000127797058667), np.float64(3.7852712e-09), np.float64(6.4543637563e-06), np.float64(4.07224688387e-05)]"
user106_challenge1_time171009.jpg,data/video_frames/user106_challenge1_time171009.jpg,106,1,17:10:09,1703,0.2533919158133351,Highly Engaged,"[np.float64(0.86698669195175), np.float64(0.0004703141748905), np.float64(0.1214758977294), np.float64(0.0080634336918592), np.float64(1.6817544747e-05), np.float64(0.0015782341361046), np.float64(0.0014086018782109)]"
user104_challenge1_time162542.jpg,data/video_frames/user104_challenge1_time162542.jpg,104,1,16:25:42,1416,0.2932977396204836,Highly Engaged,"[np.float64(0.96669644117355), np.float64(0.032991554588079), np.float64(0.0002264252107124), np.float64(1.48409499161e-05), np.float64(1.98590868e-08), np.float64(4.06476501666e-05), np.float64(2.99567964248e-05)]"
user103_challenge1_time154019.jpg,data/video_frames/user103_challenge1_time154019.jpg,103,1,15:40:19,1224,0.2999996413747264,Highly Engaged,"[np.float64(0.99999845027924), np.float64(6.225449737e-07), np.float64(9.50278504e-08), np.float64(3.12279468e-07), np.float64(1.8975e-12), np.float64(2.1530541e-09), np.float64(5.341588575e-07)]"
user100_challenge1_time125537.jpg,data/video_frames/user100_challenge1_time125537.jpg,100,1,12:55:37,417,0.2969180242105577,Highly Engaged,"[np.float64(0.98471790552139), np.float64(0.015100008808076), np.float64(7.0703176788e-06), np.float64(0.000127797058667), np.float64(3.7852712e-09), np.float64(6.4543637563e-06), np.float64(4.07224688387e-05)]"
user103_challenge1_time154309.jpg,data/video_frames/user103_challenge1_time154309.jpg,103,1,15:43:09,1224,0.2999996413747264,Highly Engaged,"[np.float64(0.99999845027924), np.float64(6.225449737e-07), np.float64(9.50278504e-08), np.float64(3.12279468e-07), np.float64(1.8975e-12), np.float64(2.1530541e-09), np.float64(5.341588575e-07)]"
user104_challenge1_time162652.jpg,data/video_frames/user104_challenge1_time162652.jpg,104,1,16:26:52,1416,0.2932977396204836,Highly Engaged,"[np.float64(0.96669644117355), np.float64(0.032991554588079), np.float64(0.0002264252107124), np.float64(1.48409499161e-05), np.float64(1.98590868e-08), np.float64(4.06476501666e-05), np.float64(2.99567964248e-05)]"
user118_challenge1_time111147.jpg,data/video_frames/user118_challenge1_time111147.jpg,118,1,11:11:47,4299,0.2999389044898962,Highly Engaged,"[np.float64(0.99972087144852), np.float64(0.000211537364521), np.float64(4.3868417378e-06), np.float64(2.61697205132e-05), np.float64(1.22152643e-08), np.float64(6.0695970205e-06), np.float64(3.08770395349e-05)]"
user117_challenge1_time105812.jpg,data/video_frames/user117_challenge1_time105812.jpg,117,1,10:58:12,4083,0.1000045007706995,Engaged,"[np.float64(2.30171135626e-05), np.float64(0.99997639656067), np.float64(2.0690058e-09), np.float64(4.551111771e-07), np.float64(1.83326e-11), np.float64(4.52908359e-08), np.float64(2.57556003e-08)]"
user97_challenge1_time115524.jpg,data/video_frames/user97_challenge1_time115524.jpg,97,1,11:55:24,0,0.2991950570793208,Highly Engaged,"[np.float64(0.99597817659378), np.float64(0.0040159383788705), np.float64(4.4445478124e-06), np.float64(4.8847621e-08), np.float64(6.6821166e-09), np.float64(2.295871e-09), np.float64(1.5921777958e-06)]"
user100_challenge1_time125317.jpg,data/video_frames/user100_challenge1_time125317.jpg,100,1,12:53:17,417,0.2969180242105577,Highly Engaged,"[np.float64(0.98471790552139), np.float64(0.015100008808076), np.float64(7.0703176788e-06), np.float64(0.000127797058667), np.float64(3.7852712e-09), np.float64(6.4543637563e-06), np.float64(4.07224688387e-05)]"
user100_challenge1_time125652.jpg,data/video_frames/user100_challenge1_time125652.jpg,100,1,12:56:52,417,0.2969180242105577,Highly Engaged,"[np.float64(0.98471790552139), np.float64(0.015100008808076), np.float64(7.0703176788e-06), np.float64(0.000127797058667), np.float64(3.7852712e-09), np.float64(6.4543637563e-06), np.float64(4.07224688387e-05)]"
user103_challenge1_time154134.jpg,data/video_frames/user103_challenge1_time154134.jpg,103,1,15:41:34,1224,0.2999996413747264,Highly Engaged,"[np.float64(0.99999845027924), np.float64(6.225449737e-07), np.float64(9.50278504e-08), np.float64(3.12279468e-07), np.float64(1.8975e-12), np.float64(2.1530541e-09), np.float64(5.341588575e-07)]"
user108_challenge1_time110144.jpg,data/video_frames/user108_challenge1_time110144.jpg,108,1,11:01:44,2153,0.100141597252296,Engaged,"[np.float64(0.0007175049977377), np.float64(0.99926167726517), np.float64(1.47033388202e-05), np.float64(4.6107857e-08), np.float64(6.2871992e-09), np.float64(1.03069845e-08), np.float64(6.1305131566e-06)]"
user104_challenge1_time162537.jpg,data/video_frames/user104_challenge1_time162537.jpg,104,1,16:25:37,1416,0.2932977396204836,Highly Engaged,"[np.float64(0.96669644117355), np.float64(0.032991554588079), np.float64(0.0002264252107124), np.float64(1.48409499161e-05), np.float64(1.98590868e-08), np.float64(4.06476501666e-05), np.float64(2.99567964248e-05)]"
user106_challenge1_time170959.jpg,data/video_frames/user106_challenge1_time170959.jpg,106,1,17:09:59,1703,0.2533919158133351,Highly Engaged,"[np.float64(0.86698669195175), np.float64(0.0004703141748905), np.float64(0.1214758977294), np.float64(0.0080634336918592), np.float64(1.6817544747e-05), np.float64(0.0015782341361046), np.float64(0.0014086018782109)]"
user111_challenge1_time120107.jpg,data/video_frames/user111_challenge1_time120107.jpg,111,1,12:01:07,2897,0.1147082540349861,Engaged,"[np.float64(0.072715908288956), np.float64(0.9235092997551), np.float64(1.23399231597e-05), np.float64(6.82446916471e-05), np.float64(2.1016826394e-06), np.float64(1.70315925061e-05), np.float64(0.0036750996951014)]"
user116_challenge1_time145649.jpg,data/video_frames/user116_challenge1_time145649.jpg,116,1,14:56:49,3907,0.2622633581740261,Highly Engaged,"[np.float64(0.90483951568604), np.float64(2.1843866306e-06), np.float64(0.0038941737730056), np.float64(0.09073282033205), np.float64(9.88147377e-08), np.float64(1.9841670564e-06), np.float64(0.0005292981513775)]"
user115_challenge1_time145441.jpg,data/video_frames/user115_challenge1_time145441.jpg,115,1,14:54:41,3786,0.2993703500074731,Highly Engaged,"[np.float64(0.99661403894424), np.float64(0.0009895486291497), np.float64(1.320912303e-07), np.float64(4.18271083617e-05), np.float64(2.103516578e-07), np.float64(0.0003086266224272), np.float64(0.0020456411875784)]"
user106_challenge1_time171234.jpg,data/video_frames/user106_challenge1_time171234.jpg,106,1,17:12:34,1703,0.2533919158133351,Highly Engaged,"[np.float64(0.86698669195175), np.float64(0.0004703141748905), np.float64(0.1214758977294), np.float64(0.0080634336918592), np.float64(1.6817544747e-05), np.float64(0.0015782341361046), np.float64(0.0014086018782109)]"
user100_challenge1_time125542.jpg,data/video_frames/user100_challenge1_time125542.jpg,100,1,12:55:42,417,0.2969180242105577,Highly Engaged,"[np.float64(0.98471790552139), np.float64(0.015100008808076), np.float64(7.0703176788e-06), np.float64(0.000127797058667), np.float64(3.7852712e-09), np.float64(6.4543637563e-06), np.float64(4.07224688387e-05)]"
user101_challenge1_time144054.jpg,data/video_frames/user101_challenge1_time144054.jpg,101,1,14:40:54,642,0.299869064616487,Highly Engaged,"[np.float64(0.99934095144272), np.float64(0.000637785764411), np.float64(2.379784262e-07), np.float64(4.706444087e-07), np.float64(3.4732101e-09), np.float64(2.16931024e-08), np.float64(2.04089992621e-05)]"
user104_challenge1_time162627.jpg,data/video_frames/user104_challenge1_time162627.jpg,104,1,16:26:27,1416,0.2932977396204836,Highly Engaged,"[np.float64(0.96669644117355), np.float64(0.032991554588079), np.float64(0.0002264252107124), np.float64(1.48409499161e-05), np.float64(1.98590868e-08), np.float64(4.06476501666e-05), np.float64(2.99567964248e-05)]"
user116_challenge1_time145559.jpg,data/video_frames/user116_challenge1_time145559.jpg,116,1,14:55:59,3907,0.2622633581740261,Highly Engaged,"[np.float64(0.90483951568604), np.float64(2.1843866306e-06), np.float64(0.0038941737730056), np.float64(0.09073282033205), np.float64(9.88147377e-08), np.float64(1.9841670564e-06), np.float64(0.0005292981513775)]"
user111_challenge1_time120217.jpg,data/video_frames/user111_challenge1_time120217.jpg,111,1,12:02:17,2897,0.1147082540349861,Engaged,"[np.float64(0.072715908288956), np.float64(0.9235092997551), np.float64(1.23399231597e-05), np.float64(6.82446916471e-05), np.float64(2.1016826394e-06), np.float64(1.70315925061e-05), np.float64(0.0036750996951014)]"
user118_challenge1_time111132.jpg,data/video_frames/user118_challenge1_time111132.jpg,118,1,11:11:32,4299,0.2999389044898962,Highly Engaged,"[np.float64(0.99972087144852), np.float64(0.000211537364521), np.float64(4.3868417378e-06), np.float64(2.61697205132e-05), np.float64(1.22152643e-08), np.float64(6.0695970205e-06), np.float64(3.08770395349e-05)]"
user106_challenge1_time171629.jpg,data/video_frames/user106_challenge1_time171629.jpg,106,1,17:16:29,1703,0.2533919158133351,Highly Engaged,"[np.float64(0.86698669195175), np.float64(0.0004703141748905), np.float64(0.1214758977294), np.float64(0.0080634336918592), np.float64(1.6817544747e-05), np.float64(0.0015782341361046), np.float64(0.0014086018782109)]"
user117_challenge1_time105702.jpg,data/video_frames/user117_challenge1_time105702.jpg,117,1,10:57:02,4083,0.1000045007706995,Engaged,"[np.float64(2.30171135626e-05), np.float64(0.99997639656067), np.float64(2.0690058e-09), np.float64(4.551111771e-07), np.float64(1.83326e-11), np.float64(4.52908359e-08), np.float64(2.57556003e-08)]"
user97_challenge1_time115634.jpg,data/video_frames/user97_challenge1_time115634.jpg,97,1,11:56:34,0,0.2991950570793208,Highly Engaged,"[np.float64(0.99597817659378), np.float64(0.0040159383788705), np.float64(4.4445478124e-06), np.float64(4.8847621e-08), np.float64(6.6821166e-09), np.float64(2.295871e-09), np.float64(1.5921777958e-06)]"
user117_challenge1_time105952.jpg,data/video_frames/user117_challenge1_time105952.jpg,117,1,10:59:52,4083,0.1000045007706995,Engaged,"[np.float64(2.30171135626e-05), np.float64(0.99997639656067), np.float64(2.0690058e-09), np.float64(4.551111771e-07), np.float64(1.83326e-11), np.float64(4.52908359e-08), np.float64(2.57556003e-08)]"
user101_challenge1_time144045.jpg,data/video_frames/user101_challenge1_time144045.jpg,101,1,14:40:45,642,0.299869064616487,Highly Engaged,"[np.float64(0.99934095144272), np.float64(0.000637785764411), np.float64(2.379784262e-07), np.float64(4.706444087e-07), np.float64(3.4732101e-09), np.float64(2.16931024e-08), np.float64(2.04089992621e-05)]"
user115_challenge1_time145326.jpg,data/video_frames/user115_challenge1_time145326.jpg,115,1,14:53:26,3786,0.2993703500074731,Highly Engaged,"[np.float64(0.99661403894424), np.float64(0.0009895486291497), np.float64(1.320912303e-07), np.float64(4.18271083617e-05), np.float64(2.103516578e-07), np.float64(0.0003086266224272), np.float64(0.0020456411875784)]"
user101_challenge1_time144039.jpg,data/video_frames/user101_challenge1_time144039.jpg,101,1,14:40:39,642,0.299869064616487,Highly Engaged,"[np.float64(0.99934095144272), np.float64(0.000637785764411), np.float64(2.379784262e-07), np.float64(4.706444087e-07), np.float64(3.4732101e-09), np.float64(2.16931024e-08), np.float64(2.04089992621e-05)]"
user116_challenge1_time145534.jpg,data/video_frames/user116_challenge1_time145534.jpg,116,1,14:55:34,3907,0.2622633581740261,Highly Engaged,"[np.float64(0.90483951568604), np.float64(2.1843866306e-06), np.float64(0.0038941737730056), np.float64(0.09073282033205), np.float64(9.88147377e-08), np.float64(1.9841670564e-06), np.float64(0.0005292981513775)]"
user112_challenge1_time120414.jpg,data/video_frames/user112_challenge1_time120414.jpg,112,1,12:04:14,3165,0.2999967576969252,Highly Engaged,"[np.float64(0.99997878074646), np.float64(1.2080137139e-06), np.float64(2.1245998e-09), np.float64(6.4279435e-09), np.float64(5.5279e-12), np.float64(3.21485e-11), np.float64(2.00228223548e-05)]"
user106_challenge1_time170934.jpg,data/video_frames/user106_challenge1_time170934.jpg,106,1,17:09:34,1703,0.2533919158133351,Highly Engaged,"[np.float64(0.86698669195175), np.float64(0.0004703141748905), np.float64(0.1214758977294), np.float64(0.0080634336918592), np.float64(1.6817544747e-05), np.float64(0.0015782341361046), np.float64(0.0014086018782109)]"
user116_challenge1_time145624.jpg,data/video_frames/user116_challenge1_time145624.jpg,116,1,14:56:24,3907,0.2622633581740261,Highly Engaged,"[np.float64(0.90483951568604), np.float64(2.1843866306e-06), np.float64(0.0038941737730056), np.float64(0.09073282033205), np.float64(9.88147377e-08), np.float64(1.9841670564e-06), np.float64(0.0005292981513775)]"
user103_challenge1_time153819.jpg,data/video_frames/user103_challenge1_time153819.jpg,103,1,15:38:19,1224,0.2999996413747264,Highly Engaged,"[np.float64(0.99999845027924), np.float64(6.225449737e-07), np.float64(9.50278504e-08), np.float64(3.12279468e-07), np.float64(1.8975e-12), np.float64(2.1530541e-09), np.float64(5.341588575e-07)]"
user100_challenge1_time125802.jpg,data/video_frames/user100_challenge1_time125802.jpg,100,1,12:58:02,417,0.2969180242105577,Highly Engaged,"[np.float64(0.98471790552139), np.float64(0.015100008808076), np.float64(7.0703176788e-06), np.float64(0.000127797058667), np.float64(3.7852712e-09), np.float64(6.4543637563e-06), np.float64(4.07224688387e-05)]"
user108_challenge1_time110129.jpg,data/video_frames/user108_challenge1_time110129.jpg,108,1,11:01:29,2153,0.100141597252296,Engaged,"[np.float64(0.0007175049977377), np.float64(0.99926167726517), np.float64(1.47033388202e-05), np.float64(4.6107857e-08), np.float64(6.2871992e-09), np.float64(1.03069845e-08), np.float64(6.1305131566e-06)]"
user106_challenge1_time171149.jpg,data/video_frames/user106_challenge1_time171149.jpg,106,1,17:11:49,1703,0.2533919158133351,Highly Engaged,"[np.float64(0.86698669195175), np.float64(0.0004703141748905), np.float64(0.1214758977294), np.float64(0.0080634336918592), np.float64(1.6817544747e-05), np.float64(0.0015782341361046), np.float64(0.0014086018782109)]"
